age,monthly_income,loan_amount,loan_term,dti,credit_history,num_dependents,name,job,city,default
27,5999,45557,12,0.4415472888798304,3,1,John 1585,Project Manager,Kuching,1
30,3039,25054,12,0.9449847855558431,4,3,Ahmad 1586,Factory Worker,Kangar,1
61,11123,30709,60,0.1416113506178993,1,3,John 1587,Content Creator,Bahau,1
52,2793,44785,60,0.642833390815738,6,1,Ahmad 1588,Data Scientist,Melaka City,1
54,4374,21107,48,0.38198004546294595,4,3,John 1589,CEO,Lahad Datu,1
48,1700,1363,12,0.9568146705908778,5,1,Ahmad 1590,Plumber,Jasin,1
35,6077,11358,48,0.32997489529027646,3,0,John 1591,Receptionist,Mentakab,1
50,5302,37077,36,0.9621859094918002,7,3,Ahmad 1592,Teacher,Kapit,1
57,6530,4240,24,0.9014858511007491,7,1,John 1593,Doctor,Batu Pahat,1
49,1700,7665,12,0.27038323531065633,4,1,Ahmad 1594,Data Scientist,Gua Musang,1
42,7225,46689,36,0.8035417768264277,5,3,John 1595,Architect,Subang Jaya,1
24,3385,2936,12,0.995604201803506,2,0,Ahmad 1596,Waiter,Bayan Lepas,1
40,4701,47736,60,0.25266300217128235,0,3,John 1597,Real Estate Agent,Mentakab,1
52,6863,26538,48,0.43677716932331967,8,1,Ahmad 1598,Software Engineer,Kulim,1
56,5522,44965,60,0.5201807365667597,8,0,John 1599,Operations Manager,Bentong,1
24,5663,12998,24,0.2949311358038643,2,4,Ahmad 1600,Content Creator,Batu Pahat,1
47,6598,1882,60,0.01526483964602976,3,2,John 1601,Civil Engineer,Melaka City,0
37,5857,21224,12,0.22012924419752666,6,3,Ahmad 1602,Project Manager,Tanah Merah,1
32,4317,40691,60,0.28193688434175845,1,5,John 1603,Software Engineer,Kajang,1
42,4667,47476,12,0.44359970131818716,2,1,Ahmad 1604,Chef,Johor Bahru,1
37,5423,31825,24,0.17110247841340187,5,0,John 1605,Receptionist,Alor Gajah,1
30,3208,6204,60,0.8732543566916726,7,0,Ahmad 1606,Teacher,Sri Aman,1
21,6992,29885,48,0.7049111327313361,0,4,John 1607,Plumber,Sitiawan,1
42,5577,41056,48,0.08520047755966198,3,3,Ahmad 1608,Software Engineer,Iskandar Puteri,1
46,5149,4203,48,0.6500924511399314,0,5,John 1609,Marketing Manager,Kuala Terengganu,0
38,7384,3244,60,0.6536564764056204,1,0,Ahmad 1610,Project Manager,Arau,0
34,4759,33786,60,0.9562211736436277,7,4,John 1611,Social Media Manager,Kapit,1
49,4635,4083,60,0.0030208713561612477,5,1,Ahmad 1612,Graphic Designer,Muar,0
32,4030,22584,12,0.2479324498058072,8,4,John 1613,Chef,Mersing,1
56,5686,9521,24,0.9277914793753155,1,3,Ahmad 1614,Social Media Manager,Taiping,1
55,5616,34541,48,0.932133915398283,2,4,John 1615,Marketing Manager,Temerloh,1
32,3667,30063,12,0.7205864193706374,8,0,Ahmad 1616,CEO,Alor Setar,1
27,4644,5732,48,0.76576332104754,8,0,John 1617,Electrician,Bentong,1
49,3680,28518,12,0.09148295792964711,5,2,Ahmad 1618,Content Creator,Teluk Intan,1
31,3590,40563,60,0.5138758347782336,2,4,John 1619,Civil Engineer,Pasir Gudang,1
53,1700,40752,48,0.2315829912889994,4,1,Ahmad 1620,Content Creator,Pasir Gudang,1
26,4538,30697,60,0.18121804361361726,1,5,John 1621,Data Scientist,Sepang,1
35,1700,3567,48,0.8103032991233325,6,5,Ahmad 1622,Waiter,Kota Tinggi,1
52,4074,17121,36,0.13503813668054743,9,3,John 1623,Graphic Designer,Kota Tinggi,1
31,3774,2674,12,0.46865163699638523,7,2,Ahmad 1624,Delivery Rider,Klang,0
43,7103,11875,36,0.938578239586033,5,4,John 1625,Director,Klang,1
46,2970,45340,12,0.18583205556534255,7,1,Ahmad 1626,Police Officer,Putrajaya,1
54,3477,1739,24,0.9779934237382346,1,2,John 1627,Waiter,Bukit Mertajam,0
54,4236,2545,48,0.994287985761059,2,0,Ahmad 1628,Police Officer,Mersing,1
49,3839,30140,24,0.5556171546824029,6,3,John 1629,Plumber,Sri Aman,1
24,7738,10327,24,0.17014274017715791,9,4,Ahmad 1630,Electrician,Kuala Kangsar,1
37,2722,6127,12,0.31610488794089564,0,5,John 1631,Business Analyst,Pasir Mas,1
55,4241,24331,36,0.42449283267653515,6,1,Ahmad 1632,Electrician,Kuala Kangsar,1
33,5664,24004,60,0.30932422435822293,5,0,John 1633,Pharmacist,Putrajaya,1
61,6762,42833,12,0.2806355798765158,7,2,Ahmad 1634,Technician,George Town,1
59,4239,11492,60,0.9722297092163575,6,3,John 1635,Mechanical Engineer,Chukai,1
35,1700,14749,24,0.15336482741574564,3,2,Ahmad 1636,Human Resources Manager,Seremban,1
49,4699,24508,60,0.7333279087168623,2,5,John 1637,Editor,Sitiawan,1
49,7704,10045,36,0.00041028943917487126,2,2,Ahmad 1638,Data Scientist,Nibong Tebal,0
31,5564,21116,12,0.5961826694023769,3,1,John 1639,Nurse,Sepang,1
52,5472,19667,36,0.9159430039540524,8,0,Ahmad 1640,Financial Advisor,Semporna,1
22,2873,10521,36,0.287934094093219,8,4,John 1641,Journalist,Johor Bahru,1
34,2668,9669,12,0.1855259752577192,1,1,Ahmad 1642,Doctor,George Town,1
40,5036,28302,36,0.651679794878427,4,5,John 1643,Accountant,Segamat,1
42,2147,12283,48,0.7126014072983932,0,3,Ahmad 1644,Electrician,Sepang,1
31,6562,31935,48,0.6880305189519813,3,5,John 1645,Lawyer,Arau,1
47,3306,7998,48,0.31931688002137404,1,5,Ahmad 1646,Mechanical Engineer,Arau,1
23,4950,29806,60,0.2522024021593309,7,2,John 1647,Director,Kuala Lumpur,1
37,1700,32624,36,0.9559187999620442,3,3,Ahmad 1648,Project Manager,Cameron Highlands,1
64,4212,14440,12,0.9232995082699295,4,1,John 1649,Software Engineer,Kuala Terengganu,1
48,2628,46465,12,0.4573166098928203,3,5,Ahmad 1650,Accountant,Bentong,1
49,1700,47501,60,0.8461938661543734,4,1,John 1651,Civil Engineer,Lahad Datu,1
41,6083,22797,12,0.45232347763429603,4,4,Ahmad 1652,Factory Worker,Sungai Petani,1
36,8282,2269,48,0.4243890180725104,4,2,John 1653,Waiter,Sungai Petani,0
57,7258,8868,36,0.15676294759929466,2,1,Ahmad 1654,Editor,Melaka City,0
40,6363,31251,12,0.42640605649197283,6,3,John 1655,Electrician,Alor Setar,1
26,4171,13373,12,0.537416938599807,2,5,Ahmad 1656,Plumber,Miri,1
39,6611,19987,24,0.022504327428686466,1,4,John 1657,Waiter,Sitiawan,1
25,7447,39729,24,0.4441130051754064,2,3,Ahmad 1658,Content Creator,Sri Aman,1
23,5273,16734,24,0.7813562183952003,2,2,John 1659,Doctor,Sri Aman,1
21,2631,43429,36,0.6800460563742698,7,4,Ahmad 1660,Customer Service Representative,Teluk Intan,1
58,4001,42337,48,0.635156988863935,3,4,John 1661,Delivery Rider,Kluang,1
35,8405,41325,48,0.9095554284372025,2,4,Ahmad 1662,Financial Advisor,Sungai Petani,1
54,4850,19064,48,0.01803200982523001,9,5,John 1663,Operations Manager,Bukit Mertajam,1
55,1700,9433,36,0.5570475861922342,4,0,Ahmad 1664,Marketing Manager,Tanah Merah,0
45,2062,49421,36,0.7873488484097071,3,4,John 1665,Factory Worker,Bayan Lepas,1
44,4151,10111,24,0.5413353827012672,8,3,Ahmad 1666,Accountant,Lahad Datu,1
32,7071,39450,12,0.32389555258037916,7,3,John 1667,Accountant,Kota Kinabalu,1
38,4453,49247,60,0.13625056509197786,6,2,Ahmad 1668,Waiter,Dungun,1
35,7108,16047,60,0.8875630718161913,7,1,John 1669,Doctor,Jitra,1
64,3947,9084,12,0.470762392387603,4,1,Ahmad 1670,CEO,Ampang,1
36,1700,22751,24,0.8781151969857014,3,0,John 1671,Civil Engineer,Cyberjaya,1
47,4016,17453,12,0.5858521224331683,6,5,Ahmad 1672,Technician,Miri,1
28,5689,21308,12,0.6741921166150008,0,5,John 1673,Financial Advisor,Muar,1
45,5523,39968,60,0.80426115437845,5,4,Ahmad 1674,Data Scientist,Kota Kinabalu,1
37,2489,31077,24,0.6591555446001344,7,0,John 1675,Clerk,Teluk Intan,1
49,4297,44046,36,0.3980548406789377,6,2,Ahmad 1676,Project Manager,Kota Tinggi,1
28,10369,35775,60,0.513633383928651,1,2,John 1677,Police Officer,Besut,1
35,2533,49570,36,0.8030455246758799,6,1,Ahmad 1678,Human Resources Manager,Butterworth,1
47,6321,47097,24,0.3736502963729842,5,2,John 1679,Sales Executive,Semporna,1
27,1700,25503,12,0.3881214567684971,4,4,Ahmad 1680,Project Manager,Gua Musang,1
23,6727,3779,48,0.09569011605800115,3,3,John 1681,Plumber,Kuching,0
49,3215,22304,48,0.9145844352217477,0,2,Ahmad 1682,Receptionist,Sitiawan,1
64,5804,1755,24,0.09103631494544173,1,0,John 1683,Nurse,Johor Bahru,0
44,2416,40263,48,0.6482091774485559,6,4,Ahmad 1684,Content Creator,Gua Musang,1
23,5581,43955,36,0.4131944788027977,9,2,John 1685,Lawyer,Muar,1
40,3182,43281,48,0.40561939025544236,2,5,Ahmad 1686,Project Manager,Tanah Merah,1
35,3569,18400,24,0.6795518365726839,4,2,John 1687,Nurse,Nibong Tebal,1
45,5883,41115,24,0.06709373262987872,7,5,Ahmad 1688,Chef,Taiping,1
50,4139,15249,36,0.5937057829514346,7,4,John 1689,Operations Manager,Klang,1
34,5760,48647,48,0.7720317859723548,5,2,Ahmad 1690,Dentist,Kuala Terengganu,1
27,4618,47825,48,0.8282127578865942,4,5,John 1691,Graphic Designer,Bukit Mertajam,1
37,5134,45825,12,0.1705303893937753,1,3,Ahmad 1692,CEO,Lahad Datu,1
64,5890,25600,60,0.8974190500781737,8,1,John 1693,Technician,Keningau,1
40,4299,38706,24,0.6561460918474422,0,4,Ahmad 1694,Nurse,Nibong Tebal,1
56,3007,20222,12,0.8818548008206828,1,5,John 1695,Receptionist,Pasir Gudang,1
29,3935,34505,24,0.48528071711019827,0,0,Ahmad 1696,Dentist,Lahad Datu,1
58,7390,39968,12,0.542033345097202,3,2,John 1697,Teacher,Alor Setar,1
42,5232,42139,60,0.9190382770286711,3,5,Ahmad 1698,Clerk,Sibu,1
22,3310,42302,12,0.8999095433546718,4,5,John 1699,Operations Manager,Sibu,1
44,5803,30148,24,0.448160873369002,4,5,Ahmad 1700,Chef,Besut,1
28,5936,23302,48,0.27441263163568175,7,1,John 1701,Chef,Temerloh,1
31,6039,3623,24,0.39317043456426415,2,0,Ahmad 1702,Sales Executive,Langkawi,0
33,3044,9646,36,0.38776432852974974,5,0,John 1703,Graphic Designer,Miri,1
37,3635,14543,36,0.28686687498279395,2,3,Ahmad 1704,Operations Manager,Muar,1
28,3646,29960,36,0.26857960433296657,1,1,John 1705,Accountant,Tawau,1
41,4278,23785,36,0.8610629364797194,7,5,Ahmad 1706,Software Engineer,Puchong,1
38,6077,13817,60,0.06986192068466168,0,4,John 1707,Mechanic,Segamat,1
50,5592,32406,48,0.6776111820995941,8,1,Ahmad 1708,Grab Driver,Tanah Merah,1
38,5750,24456,48,0.1728200514564523,6,1,John 1709,Waiter,Jasin,1
51,7708,24777,24,0.34450589339406323,9,0,Ahmad 1710,Editor,Sepang,1
58,6377,21914,12,0.06154303413483686,3,3,John 1711,Delivery Rider,Chukai,1
52,4716,30553,24,0.26997363685546205,2,3,Ahmad 1712,Teacher,Bukit Mertajam,1
31,2632,24548,24,0.7684210711172421,5,1,John 1713,Teacher,Bentong,1
45,3570,38265,24,0.8850153245472586,8,1,Ahmad 1714,Customer Service Representative,Mentakab,1
53,4476,41701,24,0.22152715190236705,8,2,John 1715,Delivery Rider,Sibu,1
58,6658,7727,48,0.46354783925892185,3,5,Ahmad 1716,Operations Manager,Sibu,1
61,4945,45924,12,0.4703240479372064,9,0,John 1717,Software Engineer,Puchong,1
28,3687,33427,24,0.8735753057597342,4,5,Ahmad 1718,Civil Engineer,Kuching,1
31,3534,17692,48,0.7627990528758054,8,4,John 1719,Technician,Alor Setar,1
42,4860,32625,24,0.5130772183680499,1,4,Ahmad 1720,Director,Cameron Highlands,1
44,6779,25918,36,0.6707472004717734,1,3,John 1721,Lawyer,Muar,1
61,8182,42395,24,0.8473550539093668,4,0,Ahmad 1722,Human Resources Manager,Keningau,1
37,4588,42136,24,0.009538954025544943,0,5,John 1723,Chef,Bayan Lepas,1
32,4910,16577,60,0.4028900310500486,7,3,Ahmad 1724,Project Manager,Cyberjaya,1
52,2572,20619,36,0.9072431672770787,4,4,John 1725,Architect,Lahad Datu,1
35,8878,47240,12,0.7403130308439514,9,1,Ahmad 1726,Technician,Taiping,1
36,2197,34710,24,0.5428413743340746,1,0,John 1727,Factory Worker,George Town,1
42,7343,38388,12,0.5296445270351334,8,0,Ahmad 1728,Mechanic,George Town,1
48,4269,17195,36,0.3477700976044378,1,5,John 1729,Graphic Designer,Kuantan,1
40,3801,28689,24,0.5205205336415145,6,2,Ahmad 1730,Business Analyst,Kota Tinggi,1
53,2779,12154,60,0.6553831994634532,7,5,John 1731,Marketing Manager,Sandakan,1
30,9820,40121,48,0.4183630384287931,5,1,Ahmad 1732,Accountant,Kluang,1
60,5442,30412,60,0.714153146392174,6,1,John 1733,Editor,Muar,1
52,5042,22341,60,0.8612322272603858,0,3,Ahmad 1734,Lawyer,Gua Musang,1
53,6773,33018,48,0.15468484818486117,3,0,John 1735,Accountant,Tawau,1
22,3698,10145,48,0.4515470228174244,6,3,Ahmad 1736,Data Scientist,Sitiawan,1
53,5003,43262,48,0.4080200912850811,0,1,John 1737,Waiter,Miri,1
53,5112,47330,24,0.6874648040497281,0,2,Ahmad 1738,Delivery Rider,Kuala Kangsar,1
61,3975,23223,12,0.24986746525792936,5,0,John 1739,Grab Driver,Segamat,1
33,7399,3880,12,0.6402509149522763,3,1,Ahmad 1740,Clerk,Ampang,0
50,4562,22271,48,0.877489241731488,2,2,John 1741,Pharmacist,Kapit,1
53,1893,34313,60,0.4181315997936227,4,5,Ahmad 1742,Mechanical Engineer,Kuala Lumpur,1
33,4397,47900,36,0.91101569997922,8,4,John 1743,Marketing Manager,Shah Alam,1
46,5498,14304,48,0.9931637389334784,9,1,Ahmad 1744,Marketing Manager,Taiping,1
42,3213,35695,60,0.10609204994795207,9,4,John 1745,Marketing Manager,Cameron Highlands,1
59,3370,31225,60,0.23305318798485863,9,3,Ahmad 1746,Graphic Designer,Nilai,1
22,3907,21536,24,0.9503797514820932,2,4,John 1747,Clerk,Kuala Lumpur,1
58,7442,31831,24,0.9583276864813868,4,1,Ahmad 1748,Plumber,Kuantan,1
59,4025,12673,12,0.0977072753867585,9,4,John 1749,Lawyer,Kulim,1
46,7858,22917,12,0.014998500377136681,4,0,Ahmad 1750,Journalist,Gua Musang,1
35,3770,28829,36,0.16110002325642225,8,1,John 1751,Doctor,Segamat,1
54,5650,16372,36,0.9960127833822483,9,2,Ahmad 1752,Teacher,Taiping,1
62,4107,26938,36,0.17999961661068686,3,4,John 1753,Business Analyst,Batu Pahat,1
64,6508,3663,36,0.5025476067220231,0,0,Ahmad 1754,Police Officer,Nibong Tebal,0
60,2763,48801,60,0.848417726430511,9,3,John 1755,Electrician,George Town,1
31,6485,10465,60,0.02040161068820634,4,3,Ahmad 1756,Architect,Sandakan,0
23,5227,4326,12,0.6044889822584595,0,4,John 1757,Accountant,Cameron Highlands,0
26,3720,4659,24,0.2770254488696243,5,3,Ahmad 1758,Editor,Kuala Kangsar,1
29,4667,28594,24,0.8623349164397316,9,2,John 1759,Data Scientist,Kuching,1
26,8067,5763,48,0.28346114926407917,9,1,Ahmad 1760,Human Resources Manager,Dungun,0
29,5275,24121,60,0.6867557202819089,6,0,John 1761,Graphic Designer,Keningau,1
59,3594,11828,36,0.6742196324473969,0,5,Ahmad 1762,Factory Worker,Sibu,1
51,2590,48588,36,0.22149354885964,9,4,John 1763,Editor,Alor Gajah,1
52,6010,12221,48,0.03479919986835012,3,3,Ahmad 1764,CEO,Alor Setar,1
61,5391,12211,24,0.4092495737853973,8,1,John 1765,Plumber,Iskandar Puteri,1
32,6390,14569,36,0.2891931519658697,0,5,Ahmad 1766,Delivery Rider,Langkawi,1
28,2075,32358,24,0.8089777496137086,8,2,John 1767,Receptionist,Bintulu,1
28,2655,38860,48,0.8003641884553453,7,3,Ahmad 1768,Social Media Manager,Bukit Mertajam,1
48,7293,7022,24,0.4570239521926255,4,3,John 1769,Business Analyst,Segamat,1
40,5662,46337,24,0.6065122253232189,5,0,Ahmad 1770,Financial Advisor,Ipoh,1
27,6066,14515,24,0.6042595159869252,6,2,John 1771,Graphic Designer,Alor Gajah,1
31,3074,7159,36,0.8271581484276234,3,2,Ahmad 1772,Lawyer,Kluang,1
40,3038,46991,12,0.4250024141231975,5,4,John 1773,Delivery Rider,Alor Setar,1
36,6982,42213,60,0.2754466797905091,6,5,Ahmad 1774,Data Scientist,Mentakab,1
24,7076,22691,24,0.26503491814054747,5,0,John 1775,CEO,Chukai,1
26,2823,25904,24,0.5361922792822041,5,4,Ahmad 1776,Nurse,Teluk Intan,1
42,2441,44790,24,0.44914820273221256,1,0,John 1777,Director,Kampar,1
46,4782,4044,12,0.4401207709849362,4,2,Ahmad 1778,Grab Driver,Keningau,0
23,3401,10612,48,0.09113733908970723,2,0,John 1779,Delivery Rider,Johor Bahru,1
61,3359,6636,36,0.7186037406901956,6,0,Ahmad 1780,Factory Worker,Puchong,1
62,2497,12593,12,0.2137366879819107,3,0,John 1781,Civil Engineer,Pasir Mas,1
34,4063,49947,24,0.19695363020872136,0,1,Ahmad 1782,Mechanical Engineer,Bentong,1
31,2690,3892,12,0.41275832027739345,5,1,John 1783,Mechanical Engineer,Keningau,1
38,2809,22672,12,0.22777834161780142,5,5,Ahmad 1784,Electrician,Raub,1
32,5596,6812,12,0.5838582673080154,6,5,John 1785,Real Estate Agent,Miri,1
43,4889,32085,48,0.3714633393344715,7,2,Ahmad 1786,Police Officer,Kuala Kangsar,1
32,5969,1654,60,0.4489117225927901,2,0,John 1787,Operations Manager,Kajang,0
33,1701,18143,36,0.5371693216040289,5,2,Ahmad 1788,Business Analyst,Sibu,1
45,5019,2798,48,0.20353552248180484,9,1,John 1789,Waiter,Putrajaya,0
39,9151,38927,48,0.1557516228655298,1,0,Ahmad 1790,Clerk,Sibu,1
56,4255,30087,60,0.8804219028736048,8,4,John 1791,Operations Manager,Kota Kinabalu,1
28,6649,12618,48,0.43372370283142103,1,1,Ahmad 1792,Financial Advisor,Rawang,1
49,6632,9446,12,0.41209360963253916,2,1,John 1793,Graphic Designer,Miri,0
52,6730,22646,12,0.03561215027284148,9,1,Ahmad 1794,Mechanical Engineer,Cyberjaya,1
64,5333,37591,24,0.4979763025873932,1,0,John 1795,Lawyer,Alor Gajah,1
38,6132,49867,48,0.5541697216110001,8,5,Ahmad 1796,Mechanical Engineer,Segamat,1
26,6398,28200,24,0.5588408709546665,0,3,John 1797,Editor,Alor Setar,1
38,6270,30571,36,0.7070311693228843,4,4,Ahmad 1798,Doctor,Iskandar Puteri,1
39,2765,23538,12,0.17748183499101178,0,4,John 1799,Financial Advisor,Petaling Jaya,1
42,1700,41555,36,0.2522231342306188,4,2,Ahmad 1800,Operations Manager,Kuala Terengganu,1
57,1892,44964,60,0.8107304652304127,7,0,John 1801,Teacher,Rawang,1
52,4459,21900,12,0.947170616843394,7,5,Ahmad 1802,Content Creator,Bayan Lepas,1
61,6187,23356,36,0.13593274736732064,7,1,John 1803,Lawyer,Raub,1
23,2791,24023,60,0.4976495545052182,1,3,Ahmad 1804,Receptionist,Kota Kinabalu,1
48,6847,40148,36,0.21417625273958685,7,0,John 1805,Marketing Manager,Shah Alam,1
30,3995,18392,60,0.06007316835498244,4,0,Ahmad 1806,Business Analyst,Kulim,1
55,4014,21698,60,0.3255033381261354,0,5,John 1807,Human Resources Manager,Semporna,1
49,3327,43470,12,0.14368762518421274,6,3,Ahmad 1808,Human Resources Manager,Kuala Lumpur,1
35,1700,27535,24,0.7099330734342463,5,1,John 1809,Police Officer,Ampang,1
53,5458,36450,60,0.5337254136714444,4,0,Ahmad 1810,Plumber,Pasir Gudang,1
27,8425,34757,60,0.14383447099031088,0,4,John 1811,Real Estate Agent,Cameron Highlands,1
32,4874,13476,12,0.009241588405514367,0,4,Ahmad 1812,Graphic Designer,Puchong,1
50,1700,42214,24,0.8081570490242127,5,3,John 1813,Plumber,Kuala Terengganu,1
41,6560,5711,48,0.17619440616424753,9,1,Ahmad 1814,Technician,Muar,0
51,1750,7479,48,0.606216642220766,6,3,John 1815,Teacher,Kota Bharu,1
44,2581,32390,24,0.33692191307674557,9,0,Ahmad 1816,Electrician,Nilai,1
40,4523,14161,36,0.5854859383150356,9,4,John 1817,Sales Executive,Kulim,1
57,5245,33152,12,0.315653626982324,0,2,Ahmad 1818,Marketing Manager,Cyberjaya,1
24,2982,15635,24,0.08693956069225417,8,3,John 1819,Social Media Manager,Miri,1
48,4445,41843,48,0.2229500085577536,3,2,Ahmad 1820,Project Manager,Nibong Tebal,1
64,6430,31297,60,0.1880585664790756,4,2,John 1821,Receptionist,Kuching,1
40,6704,21836,48,0.42801935243964384,1,5,Ahmad 1822,Operations Manager,Sri Aman,1
44,7502,25831,60,0.6582837834261573,9,4,John 1823,Project Manager,Lahad Datu,1
52,8818,2007,12,0.26380607494635755,7,3,Ahmad 1824,Technician,Petaling Jaya,0
61,6619,27331,60,0.012069935300617951,1,2,John 1825,Architect,Kuala Lumpur,1
56,4566,41456,24,0.5189373642647569,2,0,Ahmad 1826,Nurse,Besut,1
54,6718,11763,60,0.6057594893589721,8,5,John 1827,Architect,Kuala Lumpur,1
56,5933,4908,36,0.9628704940018097,1,1,Ahmad 1828,Chef,Ampang,0
22,6012,28573,24,0.5894708030932468,5,5,John 1829,Chef,Sibu,1
35,5354,20187,12,0.47117255937814184,3,1,Ahmad 1830,Mechanical Engineer,Johor Bahru,1
54,3175,12957,24,0.5734016258977038,6,4,John 1831,Project Manager,Kuala Kangsar,1
56,2943,5379,36,0.927900629862027,5,3,Ahmad 1832,Plumber,Port Dickson,1
26,4805,28959,12,0.8283781456016462,9,3,John 1833,Waiter,Alor Setar,1
59,5297,17482,48,0.322978733363808,8,1,Ahmad 1834,Software Engineer,Alor Gajah,1
62,3641,28105,36,0.23725436365713726,8,0,John 1835,Dentist,Alor Setar,1
32,5846,1877,12,0.26263361236607363,9,1,Ahmad 1836,Editor,Sri Aman,0
23,9161,49353,60,0.504421039715213,3,1,John 1837,CEO,Miri,1
38,1700,19252,24,0.7440494512285778,0,3,Ahmad 1838,Teacher,Taiping,1
60,6164,32334,12,0.5032192071829621,1,2,John 1839,Technician,Tanah Merah,1
41,4868,20049,24,0.06779639582811259,7,0,Ahmad 1840,Chef,Seremban,1
35,5901,18772,60,0.7235807004399809,9,3,John 1841,Mechanical Engineer,Kuala Terengganu,1
53,4138,3637,12,0.8059701286709539,7,5,Ahmad 1842,Grab Driver,Kajang,1
55,4707,8242,48,0.28949786511971964,1,1,John 1843,Pharmacist,Butterworth,1
46,5259,43025,36,0.6641257392833504,3,2,Ahmad 1844,Marketing Manager,Langkawi,1
28,4396,42381,12,0.4265919010543934,0,0,John 1845,Mechanic,Sungai Petani,1
56,1958,36651,60,0.8891193557274428,6,4,Ahmad 1846,Operations Manager,Johor Bahru,1
50,4532,34972,12,0.8452255581607399,3,0,John 1847,Dentist,Nibong Tebal,1
43,2167,17928,24,0.5254319983096423,7,0,Ahmad 1848,Doctor,Jitra,1
62,6306,29742,12,0.6915055458135945,8,1,John 1849,Doctor,Mentakab,1
64,1700,12831,48,0.883349701022104,8,1,Ahmad 1850,Human Resources Manager,Kota Tinggi,1
34,7057,49232,12,0.4957170100782755,2,4,John 1851,Data Scientist,Cyberjaya,1
34,5859,20556,36,0.31325074048882195,4,4,Ahmad 1852,Receptionist,Johor Bahru,1
22,5866,26343,12,0.7536661379095813,5,4,John 1853,Social Media Manager,Miri,1
57,1700,23834,24,0.22006625478469177,5,3,Ahmad 1854,Pharmacist,Melaka City,1
25,4342,47762,12,0.38853114800604205,9,3,John 1855,Pharmacist,Bintulu,1
58,7307,40288,48,0.8657272371067937,7,1,Ahmad 1856,Pharmacist,Kuching,1
61,3962,34422,60,0.7244223402693151,5,1,John 1857,Doctor,Johor Bahru,1
34,2843,24205,12,0.40381100524749924,5,4,Ahmad 1858,Software Engineer,Johor Bahru,1
59,3726,19830,12,0.2147445024083574,3,3,John 1859,Technician,Chukai,1
45,4863,9412,36,0.3559683908322365,6,2,Ahmad 1860,Data Scientist,Kluang,1
40,3297,4666,48,0.284104149227433,7,3,John 1861,Graphic Designer,Kulim,1
22,7467,38045,60,0.17608928794385392,2,1,Ahmad 1862,Police Officer,Puchong,1
59,4870,21786,24,0.7433329135656567,6,3,John 1863,Sales Executive,Mersing,1
26,3888,6515,12,0.2520698868501715,2,1,Ahmad 1864,Mechanic,Kota Kinabalu,0
37,2397,42973,60,0.4541674701677638,7,4,John 1865,Technician,Bukit Mertajam,1
45,5968,27627,24,0.38585944683610907,0,4,Ahmad 1866,Social Media Manager,Kuala Kangsar,1
48,5923,16198,48,0.9820773786356308,0,4,John 1867,Content Creator,Sepang,1
22,3415,4985,48,0.3910922441482205,5,2,Ahmad 1868,Operations Manager,Subang Jaya,1
55,1700,46903,60,0.0799824827967548,9,2,John 1869,Teacher,Lahad Datu,1
57,5821,41935,24,0.08982575257208403,8,1,Ahmad 1870,Content Creator,Sri Aman,1
25,4626,30475,48,0.5907537213530648,3,0,John 1871,CEO,Ipoh,1
21,5672,41216,60,0.5993635517382656,5,5,Ahmad 1872,Dentist,Port Dickson,1
60,8914,20403,48,0.41875899048265497,4,2,John 1873,Mechanical Engineer,Kulim,1
32,4946,4681,48,0.4318436923120297,0,1,Ahmad 1874,Waiter,Mersing,0
56,3972,27019,48,0.05393258284087121,5,3,John 1875,Civil Engineer,Kluang,1
43,2705,28586,36,0.5165465103892622,8,4,Ahmad 1876,Lawyer,George Town,1
51,4375,43292,24,0.5047394753803517,2,4,John 1877,CEO,Shah Alam,1
31,5321,38521,60,0.14954931855694453,2,4,Ahmad 1878,Delivery Rider,Teluk Intan,1
30,5106,40850,60,0.10383938611092758,1,1,John 1879,Software Engineer,Semporna,1
23,8446,37770,24,0.12357249059949049,3,4,Ahmad 1880,Receptionist,Lahad Datu,1
34,5998,6629,24,0.10102824649125852,9,2,John 1881,Project Manager,Taiping,0
36,4730,28710,24,0.6097081955367598,2,3,Ahmad 1882,Receptionist,Langkawi,1
30,3586,31328,24,0.19648265240291862,1,4,John 1883,Accountant,Puchong,1
49,5533,13278,12,0.25143015218746345,0,1,Ahmad 1884,Nurse,Rawang,1
30,3185,9417,60,0.17357214415143973,2,3,John 1885,Editor,Kuantan,1
32,5359,35765,12,0.9578353044485031,9,4,Ahmad 1886,Sales Executive,Sungai Petani,1
50,5974,9963,48,0.8546174631518354,5,0,John 1887,Graphic Designer,Kuching,1
61,4567,49552,48,0.23049483735152088,8,4,Ahmad 1888,Operations Manager,Nilai,1
21,3739,38292,60,0.327566293922126,4,5,John 1889,CEO,Teluk Intan,1
25,1700,26009,48,0.20989284230499716,2,2,Ahmad 1890,Graphic Designer,Arau,1
40,7287,28675,24,0.49187595946082374,4,3,John 1891,Mechanical Engineer,Gua Musang,1
28,5806,37175,12,0.019610532474253595,4,2,Ahmad 1892,CEO,Sibu,1
63,5855,7731,24,0.6713680088967957,4,0,John 1893,Teacher,Putrajaya,1
32,1877,41563,48,0.5231581498176416,6,0,Ahmad 1894,Project Manager,Kajang,1
21,7759,12332,12,0.8986389283011033,4,5,John 1895,Lawyer,Miri,1
40,4069,20177,24,0.16439268432841414,6,2,Ahmad 1896,Editor,Besut,1
